name,price,link,company,product_seq,image,category,cooling_type,aircool_form,tdp,intel_socket,amd_socket,fan_size,fan_count,airflow,noise,width,length,height,radiator,radiator_length,radiator_thickness,hose_length,feature,as_years,reg_date,bookmark
엠스톤글로벌 M.2 SSD 히트파이프 방열판 (블랙),4900.0,https://prod.danawa.com/info/?pcode=17817959&cate=11236855,엠스톤글로벌,17817959,//img.danawa.com/prod_img/500000/959/817/img/17817959_1.jpg?shrink=330:*&_v=20221026144106,M.2 SSD 쿨러,,,,0,0,,,,,73.0,24.4,,,,,,0,,202209,
조이쿨 XC90-36W (화이트),22890.0,https://prod.danawa.com/info/?pcode=18771662&cate=11236855,조이쿨,18771662,//img.danawa.com/prod_img/500000/662/771/img/18771662_1.jpg?shrink=330:*&_v=20230116172858,CPU 쿨러,0.0,3.0,,519,0,92,1,,,98.0,,36,,,,,3,,202301,
AMD Wraith Spire,4530.0,https://prod.danawa.com/info/?pcode=13425197&cate=11236855,AMD,13425197,//img.danawa.com/prod_img/500000/197/425/img/13425197_1.jpg?shrink=330:*&_v=20220719134114,CPU 쿨러,0.0,2.0,95,0,2,92,1,,,102.0,,68,,,,,2,,202102,
EVERCOOL EC9225M05E-USB,5360.0,https://prod.danawa.com/info/?pcode=12361820&cate=11236855,EVERCOOL,12361820,//img.danawa.com/prod_img/500000/820/361/img/12361820_1.jpg?shrink=330:*&_v=20220620135825,시스템 쿨러,,,,0,0,92,,42.1,21.4,,,,,,,,0,,202009,
조이쿨 RGB-6PIPE90,22050.0,https://prod.danawa.com/info/?pcode=12911468&cate=11236855,조이쿨,12911468,//img.danawa.com/prod_img/500000/468/911/img/12911468_1.jpg?shrink=330:*&_v=20230609172846,CPU 쿨러,0.0,1.0,135,1542,6,90,2,48,20,98.0,,135,,,,,3,,202012,
CORSAIR iCUE LINK H115i RGB,314490.0,https://prod.danawa.com/info/?pcode=21440447&cate=11236855,CORSAIR,21440447,//img.danawa.com/prod_img/500000/447/440/img/21440447_1.jpg?shrink=330:*&_v=20230818172013,CPU 쿨러,1.0,,,423,131,140,2,82.5,37,,,,,322,27,400,3,6,202307,
COOLERTEC IB7015 블루 LED,5940.0,https://prod.danawa.com/info/?pcode=1699528&cate=11236855,COOLERTEC,1699528,//img.danawa.com/prod_img/500000/528/699/img/1699528_1.jpg?shrink=330:*&_v=20120608170140,시스템 쿨러,,,,0,0,70,1,22.8,16,,,,,,,,1,,201206,
Thermalright Assassin X 120 Refined SE (BLACK),26680.0,https://prod.danawa.com/info/?pcode=15956825&cate=11236855,Thermalright,15956825,//img.danawa.com/prod_img/500000/825/956/img/15956825_1.jpg?shrink=330:*&_v=20230627182052,CPU 쿨러,0.0,0.0,,7,2,120,1,66.17,25.6,125.0,,148,,,,,2,,202112,
ARCTIC Liquid Freezer II 360 A-RGB,152500.0,https://prod.danawa.com/info/?pcode=15434153&cate=11236855,ARCTIC,15434153,//img.danawa.com/prod_img/500000/153/434/img/15434153_1.jpg?shrink=330:*&_v=20220630132128,CPU 쿨러,1.0,,,167,2,120,3,48.8,,,,,3.0,398,38,450,35,6,202110,
ARCTIC P14 PWM PST VALUE PACK 피씨디렉트,42120.0,https://prod.danawa.com/info/?pcode=14365061&cate=11236855,ARCTIC,14365061,//img.danawa.com/prod_img/500000/061/365/img/14365061_1.jpg?shrink=330:*&_v=20210914155735,시스템 쿨러,,,,0,0,140,5,72.8,24,,,,,,,,2,,201906,
조이쿨 RGB-6PIPE90 V2,24930.0,https://prod.danawa.com/info/?pcode=17007560&cate=11236855,조이쿨,17007560,//img.danawa.com/prod_img/500000/560/007/img/17007560_1.jpg?shrink=330:*&_v=20230609170855,CPU 쿨러,0.0,1.0,135,1031,6,92,2,48,20,98.0,,135,,,,,3,,202205,
NOCTUA NH-L9a-AM5,73520.0,https://prod.danawa.com/info/?pcode=19230314&cate=11236855,NOCTUA,19230314,//img.danawa.com/prod_img/500000/314/230/img/19230314_1.jpg?shrink=330:*&_v=20230306141834,CPU 쿨러,0.0,3.0,95,0,1,92,1,33,23.6,114.0,,37,,,,,2,,202303,
에너맥스 ETS-T50 AXE,49490.0,https://prod.danawa.com/info/?pcode=9354741&cate=11236855,에너맥스,9354741,//img.danawa.com/prod_img/500000/741/354/img/9354741_1.jpg?shrink=330:*&_v=20200727133249,CPU 쿨러,0.0,0.0,,1958,6,140,1,55.45,22,144.2,,163,,,,,2,,201908,
NOCTUA NH-D15S chromax.black,154040.0,https://prod.danawa.com/info/?pcode=12758804&cate=11236855,NOCTUA,12758804,//img.danawa.com/prod_img/500000/804/758/img/12758804_1.jpg?shrink=330:*&_v=20230803100654,CPU 쿨러,0.0,1.0,,423,3,140,1,82.51,24.6,,,165,,,,,0,,202011,
COOLERTEC MEM-M2 SSD-1 GOLD,2890.0,https://prod.danawa.com/info/?pcode=6913294&cate=11236855,COOLERTEC,6913294,//img.danawa.com/prod_img/500000/294/913/img/6913294_1.jpg?shrink=330:*&_v=20181221091345,M.2 SSD 쿨러,,,,0,0,,,,,70.0,20.0,,,,,,0,,201812,
TITAN TFD-8025MC12C 2P,1040.0,https://prod.danawa.com/info/?pcode=17750000&cate=11236855,TITAN,17750000,//img.danawa.com/prod_img/500000/000/750/img/17750000_1.jpg?shrink=330:*&_v=20220921151243,시스템 쿨러,,,,0,0,80,1,25.02,30,,,,,,,,0,,202208,
NOCTUA NH-D9L,90090.0,https://prod.danawa.com/info/?pcode=2934619&cate=11236855,NOCTUA,2934619,//img.danawa.com/prod_img/500000/619/934/img/2934619_1.jpg?shrink=330:*&_v=20221026162843,CPU 쿨러,0.0,1.0,,423,3,92,1,45.55,22.8,95.0,,110,,,,,0,,201412,
NOCTUA NH-L9i-17xx chromax.black,83260.0,https://prod.danawa.com/info/?pcode=16351370&cate=11236855,NOCTUA,16351370,//img.danawa.com/prod_img/500000/370/351/img/16351370_1.jpg?shrink=330:*&_v=20230803100654,CPU 쿨러,0.0,3.0,,1,0,92,1,33.8,23.6,95.0,,37,,,,,2,,202202,
ARCTIC Liquid Freezer II 420,143200.0,https://prod.danawa.com/info/?pcode=13695482&cate=11236855,ARCTIC,13695482,//img.danawa.com/prod_img/500000/482/695/img/13695482_1.jpg?shrink=330:*&_v=20220708095721,CPU 쿨러,1.0,,,167,2,140,3,72.8,,,,,3.0,458,38,450,34,6,202103,
조이쿨 MRM-90 SLIM,6200.0,https://prod.danawa.com/info/?pcode=13831103&cate=11236855,조이쿨,13831103,//img.danawa.com/prod_img/500000/103/831/img/13831103_1.jpg?shrink=330:*&_v=20210408145257,CPU 쿨러,0.0,3.0,85,6,0,90,1,35,20,,,48,,,,,2,,202104,
NOCTUA NH-C14S,127380.0,https://prod.danawa.com/info/?pcode=3214925&cate=11236855,NOCTUA,3214925,//img.danawa.com/prod_img/500000/925/214/img/3214925_1.jpg?shrink=330:*&_v=20230614134312,CPU 쿨러,0.0,2.0,,423,3,140,1,,24.6,,,142,,,,,0,,201506,
NOCTUA NH-L12 고스트 S1 에디션 (해외구매),85710.0,https://prod.danawa.com/info/?pcode=27570650&cate=11236855,NOCTUA,27570650,//img.danawa.com/prod_img/500000/650/570/img/27570650_1.jpg?shrink=330:*&_v=20230814093552,CPU 쿨러,0.0,2.0,,422,3,92,1,37.85,17.6,128.0,,66,,,,,2,,202308,
iHTP DR-01 ARGB 메모리 방열판 (WHITE),10990.0,https://prod.danawa.com/info/?pcode=20401697&cate=11236855,iHTP,20401697,//img.danawa.com/prod_img/500000/697/401/img/20401697_1.jpg?shrink=330:*&_v=20230602131201,RAM 쿨러,,,,0,0,,,,,133.5,,,,,,,1,,202306,
써멀테이크 TOUGHFAN 14 라디에이터 팬 (1PACK),28374.0,https://prod.danawa.com/info/?pcode=14163689&cate=11236855,써멀테이크,14163689,//img.danawa.com/prod_img/500000/689/163/img/14163689_1.jpg?shrink=330:*&_v=20210512145223,시스템 쿨러,,,,0,0,140,1,119.1,33.2,,,,,,,,2,,202105,
ID-COOLING DK-19 PWM,11760.0,https://prod.danawa.com/info/?pcode=16884899&cate=11236855,ID-COOLING,16884899,//img.danawa.com/prod_img/500000/899/884/img/16884899_1.jpg?shrink=330:*&_v=20220421154110,CPU 쿨러,0.0,2.0,95,1,0,92,1,45.8,25.8,95.0,,55,,,,,2,,202204,
써멀테이크 TOUGHLIQUID Ultra 240,239941.0,https://prod.danawa.com/info/?pcode=15467432&cate=11236855,써멀테이크,15467432,//img.danawa.com/prod_img/500000/432/467/img/15467432_1.jpg?shrink=330:*&_v=20230321173755,CPU 쿨러,1.0,,,935,7,120,2,72.69,28.1,,,,2.0,273,27,400,195,6,202110,
장우컴퍼니 JW-HTK04 M.2 SSD 방열판 (Gray),6000.0,https://prod.danawa.com/info/?pcode=11153589&cate=11236855,장우컴퍼니,11153589,//img.danawa.com/prod_img/500000/589/153/img/11153589_1.jpg?shrink=330:*&_v=20221026142754,M.2 SSD 쿨러,,,,0,0,,,,,76.0,24.2,,,,,,0,,202004,
COOLMOON RA-2 ARGB 메모리 방열판 (화이트),11410.0,https://prod.danawa.com/info/?pcode=15933674&cate=11236855,COOLMOON,15933674,//img.danawa.com/prod_img/500000/674/933/img/15933674_1.jpg?shrink=330:*&_v=20211214153125,RAM 쿨러,,,,0,0,,,,,,,,,,,,1,,202112,
ID-COOLING IS-50X V3,39650.0,https://prod.danawa.com/info/?pcode=15784106&cate=11236855,ID-COOLING,15784106,//img.danawa.com/prod_img/500000/106/784/img/15784106_1.jpg?shrink=330:*&_v=20211125150918,CPU 쿨러,0.0,2.0,130,7,2,120,1,53.6,30.2,120.0,,57,,,,,2,,202111,
COOLERTEC IW20020DX-WHITE,8420.0,https://prod.danawa.com/info/?pcode=2395044&cate=11236855,COOLERTEC,2395044,//img.danawa.com/prod_img/500000/044/395/img/2395044_1.jpg?shrink=330:*&_v=20140107110600,시스템 쿨러,,,,0,0,200,1,78.3,23,,,,,,,,0,,201401,
SilverStone SST-AS120-ARGB STCOM,18100.0,https://prod.danawa.com/info/?pcode=16334063&cate=11236855,SilverStone,16334063,//img.danawa.com/prod_img/500000/063/334/img/16334063_1.jpg?shrink=330:*&_v=20220207152518,시스템 쿨러,,,,0,0,120,,63.67,31.7,,,,,,,,2,,202202,
ID-COOLING NO-9225-SD,3200.0,https://prod.danawa.com/info/?pcode=6274815&cate=11236855,ID-COOLING,6274815,//img.danawa.com/prod_img/500000/815/274/img/6274815_1.jpg?shrink=330:*&_v=20180704134152,시스템 쿨러,,,,0,0,92,1,28.5,20,,,,,,,,0,,201807,
EVERCOOL EC4010LL12EA,4850.0,https://prod.danawa.com/info/?pcode=1878974&cate=11236855,EVERCOOL,1878974,//img.danawa.com/prod_img/500000/974/878/img/1878974_1.jpg?shrink=330:*&_v=20140417152855,시스템 쿨러,,,,0,0,40,1,3.78,17,,,,,,,,0,,201212,
ARCTIC P12 MAX 피씨디렉트,10780.0,https://prod.danawa.com/info/?pcode=20250710&cate=11236855,ARCTIC,20250710,//img.danawa.com/prod_img/500000/710/250/img/20250710_1.jpg?shrink=330:*&_v=20230605151206,시스템 쿨러,,,,0,0,120,1,81.04,27,,,,,,,,1026,6,202305,
Thermalright Ultra-120 eXtreme Rev.4 (BLACK),88170.0,https://prod.danawa.com/info/?pcode=15918452&cate=11236855,Thermalright,15918452,//img.danawa.com/prod_img/500000/452/918/img/15918452_1.jpg?shrink=330:*&_v=20211213143604,CPU 쿨러,0.0,0.0,240,423,2,120,2,69,28.1,132.0,,157,,,,,2,,202112,
NOCTUA NF-A8 5V,23260.0,https://prod.danawa.com/info/?pcode=16109504&cate=11236855,NOCTUA,16109504,//img.danawa.com/prod_img/500000/504/109/img/16109504_1.jpg?shrink=330:*&_v=20220105141009,시스템 쿨러,,,,0,0,80,1,32.6,17.7,,,,,,,,0,,202201,
NOCTUA NF-A4x20 PWM,20850.0,https://prod.danawa.com/info/?pcode=5205206&cate=11236855,NOCTUA,5205206,//img.danawa.com/prod_img/500000/206/205/img/5205206_1.jpg?shrink=330:*&_v=20200117172633,시스템 쿨러,,,,0,0,40,1,,14.9,,,,,,,,0,,201706,
장우컴퍼니 JW-HTK10 M.2 방열판 (Pink),6000.0,https://prod.danawa.com/info/?pcode=19302227&cate=11236855,장우컴퍼니,19302227,//img.danawa.com/prod_img/500000/227/302/img/19302227_1.jpg?shrink=330:*&_v=20230417132648,M.2 SSD 쿨러,,,,0,0,,,,,76.0,24.0,,,,,,0,,202303,
NOCTUA NH-D15S,145340.0,https://prod.danawa.com/info/?pcode=3214929&cate=11236855,NOCTUA,3214929,//img.danawa.com/prod_img/500000/929/214/img/3214929_1.jpg?shrink=330:*&_v=20221026153434,CPU 쿨러,0.0,1.0,,423,3,140,1,82.51,24.6,,,165,,,,,0,,201506,
Thermalright AXP-100 C65,110730.0,https://prod.danawa.com/info/?pcode=15687926&cate=11236855,Thermalright,15687926,//img.danawa.com/prod_img/500000/926/687/img/15687926_1.jpg?shrink=330:*&_v=20211115174002,CPU 쿨러,0.0,2.0,180,1318,2,108,1,44.5,30,121.0,,68,,,,,2,1,202111,
에너맥스 ETS-T50 AXE ARGB (화이트),56480.0,https://prod.danawa.com/info/?pcode=9483753&cate=11236855,에너맥스,9483753,//img.danawa.com/prod_img/500000/753/483/img/9483753_1.jpg?shrink=330:*&_v=20200727133155,CPU 쿨러,0.0,0.0,230,934,6,120,1,71.32,24,138.7,,160,,,,,3,,201909,
프로테크닉 MGA5012LR-O10,1900.0,https://prod.danawa.com/info/?pcode=18242660&cate=11236855,프로테크닉,18242660,//img.danawa.com/prod_img/500000/660/242/img/18242660_1.jpg?shrink=330:*&_v=20230510171127,시스템 쿨러,,,,0,0,50,1,4.9,17.3,,,,,,,,0,,202211,
장우컴퍼니 JW-HTK02 M.2 방열판,1200.0,https://prod.danawa.com/info/?pcode=5857354&cate=11236855,장우컴퍼니,5857354,//img.danawa.com/prod_img/500000/354/857/img/5857354_1.jpg?shrink=330:*&_v=20230605155521,M.2 SSD 쿨러,,,,0,0,,,,,72.0,22.0,,,,,,0,,201801,
그래픽카드 후면 보조 쿨러,22890.0,https://prod.danawa.com/info/?pcode=15072800&cate=11236855,,15072800,//img.danawa.com/prod_img/500000/800/072/img/15072800_1.jpg?shrink=330:*&_v=20210824141820,VGA 쿨러,,,,0,0,,,,,,,,,,,,2,,202108,
COOLERTEC OW6015DFS-T,5290.0,https://prod.danawa.com/info/?pcode=1415978&cate=11236855,COOLERTEC,1415978,//img.danawa.com/prod_img/500000/978/415/img/1415978_1.jpg?shrink=330:*&_v=20110706192336,시스템 쿨러,,,,0,0,60,1,9.8,16,,,,,,,,0,,201107,
에너맥스 SquA RGB (3PACK),54860.0,https://prod.danawa.com/info/?pcode=8705714&cate=11236855,에너맥스,8705714,//img.danawa.com/prod_img/500000/714/705/img/8705714_1.jpg?shrink=330:*&_v=20200727133452,시스템 쿨러,,,,0,0,120,3,68.27,23,,,,,,,,7,,201907,
DYNATRON K17,61400.0,https://prod.danawa.com/info/?pcode=9663501&cate=11236855,DYNATRON,9663501,//img.danawa.com/prod_img/500000/501/663/img/9663501_1.jpg?shrink=330:*&_v=20191014151438,CPU 쿨러,0.0,,,6,0,92,,43.36,31.9,,,110,,,,,0,,201910,
EVERCOOL COOLMARKER CM-A100,8890.0,https://prod.danawa.com/info/?pcode=19267595&cate=11236855,EVERCOOL,19267595,//img.danawa.com/prod_img/500000/595/267/img/19267595_1.jpg?shrink=330:*&_v=20230614093701,CPU 쿨러,0.0,0.0,95,7,6,95,1,37,23.8,95.0,,122,,,,,0,,202303,
EVERCOOL COOLMARKER CM-12025SL12S-4P,1780.0,https://prod.danawa.com/info/?pcode=17320547&cate=11236855,EVERCOOL,17320547,//img.danawa.com/prod_img/500000/547/320/img/17320547_1.jpg?shrink=330:*&_v=20220623160841,시스템 쿨러,,,,0,0,120,1,44.46,25.7,,,,,,,,0,,202206,
PNC PARTNER  EVEREST BK092 FLASHING RGB,9900.0,https://prod.danawa.com/info/?pcode=16234283&cate=11236855,PNC PARTNER,16234283,//img.danawa.com/prod_img/500000/283/234/img/16234283_1.jpg?shrink=330:*&_v=20220124142633,CPU 쿨러,0.0,0.0,95,7,6,92,1,26,23,92.0,,131,,,,,1,,202201,
에너맥스 LIQTECH II 280 ARGB,167480.0,https://prod.danawa.com/info/?pcode=8587118&cate=11236855,에너맥스,8587118,//img.danawa.com/prod_img/500000/118/587/img/8587118_1.jpg?shrink=330:*&_v=20200727132446,CPU 쿨러,1.0,,,934,6,140,2,80.71,25,,,,2.0,313,28,400,7,,201907,
COOLERTEC OW4010DFS-2P,4680.0,https://prod.danawa.com/info/?pcode=2068223&cate=11236855,COOLERTEC,2068223,//img.danawa.com/prod_img/500000/223/068/img/2068223_1.jpg?shrink=330:*&_v=20230605165001,시스템 쿨러,,,,0,0,40,1,5.6,15.5,,,,,,,,0,,201305,
써멀테이크 TOUGHAIR 510,64639.0,https://prod.danawa.com/info/?pcode=14345807&cate=11236855,써멀테이크,14345807,//img.danawa.com/prod_img/500000/807/345/img/14345807_1.jpg?shrink=330:*&_v=20230321175346,CPU 쿨러,0.0,0.0,180,7,7,120,2,58.35,23.6,123.6,,159.5,,,,,0,2,202106,
써멀테이크 TOUGHLIQUID 280 ARGB Sync,144152.0,https://prod.danawa.com/info/?pcode=14234366&cate=11236855,써멀테이크,14234366,//img.danawa.com/prod_img/500000/366/234/img/14234366_1.jpg?shrink=330:*&_v=20230321174211,CPU 쿨러,1.0,,,935,7,140,2,119.1,33.2,,,,2.0,314,27,400,71,6,202105,
ID-COOLING ID-PCI 듀얼 시스템 쿨러 (RED),9900.0,https://prod.danawa.com/info/?pcode=17390690&cate=11236855,ID-COOLING,17390690,//img.danawa.com/prod_img/500000/690/390/img/17390690_1.jpg?shrink=330:*&_v=20230418152442,VGA 쿨러,,,,0,0,120,2,,,243.0,,,,,,,3,,202207,
ARCTIC P12 PWM PST 피씨디렉트 (black/black),8810.0,https://prod.danawa.com/info/?pcode=14362286&cate=11236855,ARCTIC,14362286,//img.danawa.com/prod_img/500000/286/362/img/14362286_1.jpg?shrink=330:*&_v=20210602163523,시스템 쿨러,,,,0,0,120,1,56.3,24,,,,,,,,2,,201909,
NOCTUA NF-A8 PWM,23450.0,https://prod.danawa.com/info/?pcode=2862059&cate=11236855,NOCTUA,2862059,//img.danawa.com/prod_img/500000/059/862/img/2862059_1.jpg?shrink=330:*&_v=20200925144036,시스템 쿨러,,,,0,0,80,1,32.745,17.7,,,,,,,,0,,201411,
PNC PARTNER  EVEREST BK1700/1200 (BLACK),4500.0,https://prod.danawa.com/info/?pcode=17214314&cate=11236855,PNC PARTNER,17214314,//img.danawa.com/prod_img/500000/314/214/img/17214314_1.jpg?shrink=330:*&_v=20220609091249,CPU 쿨러,0.0,2.0,65,7,0,90,1,38.21,25,121.93,,52.26,,,,,0,,202206,
NOCTUA NF-A14 PWM,33290.0,https://prod.danawa.com/info/?pcode=2482896&cate=11236855,NOCTUA,2482896,//img.danawa.com/prod_img/500000/896/482/img/2482896_1.jpg?shrink=330:*&_v=20201118091049,시스템 쿨러,,,,0,0,140,1,82.51,24.6,,,,,,,,0,,201402,
CORSAIR iCUE H150i ELITE RGB,253810.0,https://prod.danawa.com/info/?pcode=17317955&cate=11236855,CORSAIR,17317955,//img.danawa.com/prod_img/500000/955/317/img/17317955_1.jpg?shrink=330:*&_v=20220927081958,CPU 쿨러,1.0,,,423,131,120,3,59.1,31.5,,,,3.0,397,27,450,1027,5,202206,
SilverStone SST-PF360W-ARGB V2 STCOM,174990.0,https://prod.danawa.com/info/?pcode=15990332&cate=11236855,SilverStone,15990332,//img.danawa.com/prod_img/500000/332/990/img/15990332_1.jpg?shrink=330:*&_v=20221004124006,CPU 쿨러,1.0,,,807,7,120,3,94,35.6,,,,3.0,394,28,400,7,5,202112,
COUGAR FORZA 135,84530.0,https://prod.danawa.com/info/?pcode=20283164&cate=11236855,COUGAR,20283164,//img.danawa.com/prod_img/500000/164/283/img/20283164_1.jpg?shrink=330:*&_v=20230526141243,CPU 쿨러,0.0,1.0,250,807,7,140,2,82.48,38.5,140.0,,160,,,,,2,2,202305,
COOLERTEC USB-14025-CLG1,9990.0,https://prod.danawa.com/info/?pcode=6917146&cate=11236855,COOLERTEC,6917146,//img.danawa.com/prod_img/500000/146/917/img/6917146_1.jpg?shrink=330:*&_v=20181221133911,시스템 쿨러,,,,0,0,140,1,86.3,17.5,,,,,,,,0,,201812,
NOCTUA NF-A9x14 PWM,26480.0,https://prod.danawa.com/info/?pcode=1820151&cate=11236855,NOCTUA,1820151,//img.danawa.com/prod_img/500000/151/820/img/1820151_1.jpg?shrink=330:*&_v=20200117172940,시스템 쿨러,,,,0,0,92,1,,19.9,,,,,,,,0,,201210,
DYNATRON A35,66400.0,https://prod.danawa.com/info/?pcode=16065980&cate=11236855,DYNATRON,16065980,//img.danawa.com/prod_img/500000/980/065/img/16065980_1.jpg?shrink=330:*&_v=20211230103015,CPU 쿨러,0.0,,280,0,480,80,,68.4,48.4,82.0,,110,,,,,2,1,202112,
장우컴퍼니 JW-HTK03 PRO M.2 SSD 방열판 (Black),7000.0,https://prod.danawa.com/info/?pcode=17491808&cate=11236855,장우컴퍼니,17491808,//img.danawa.com/prod_img/500000/808/491/img/17491808_1.jpg?shrink=330:*&_v=20230417133012,M.2 SSD 쿨러,,,,0,0,,,,,76.0,24.0,,,,,,0,,202207,
장우컴퍼니 JW-HTK07 노트북 메모리 방열판 (Black),3000.0,https://prod.danawa.com/info/?pcode=18680519&cate=11236855,장우컴퍼니,18680519,//img.danawa.com/prod_img/500000/519/680/img/18680519_1.jpg?shrink=330:*&_v=20230106175134,RAM 쿨러,,,,0,0,,,,,,,,,,,,0,,202301,
장우컴퍼니 JW-HTK03 M.2 방열판,6500.0,https://prod.danawa.com/info/?pcode=5965781&cate=11236855,장우컴퍼니,5965781,//img.danawa.com/prod_img/500000/781/965/img/5965781_1.jpg?shrink=330:*&_v=20221026143155,M.2 SSD 쿨러,,,,0,0,,,,,76.0,24.0,,,,,,0,,201803,
DYNATRON Q6,66610.0,https://prod.danawa.com/info/?pcode=16065854&cate=11236855,DYNATRON,16065854,//img.danawa.com/prod_img/500000/854/065/img/16065854_1.jpg?shrink=330:*&_v=20230605180833,CPU 쿨러,0.0,,125,1,0,92,,107.25,50.4,91.0,,110,,,,,2,1,202112,
ID-COOLING NO-12015-XT,9470.0,https://prod.danawa.com/info/?pcode=12225746&cate=11236855,ID-COOLING,12225746,//img.danawa.com/prod_img/500000/746/225/img/12225746_1.jpg?shrink=330:*&_v=20200908161104,시스템 쿨러,,,,0,0,120,1,54.6,31.2,,,,,,,,2,,202009,
DYNATRON B9,86170.0,https://prod.danawa.com/info/?pcode=6074873&cate=11236855,DYNATRON,6074873,//img.danawa.com/prod_img/500000/873/074/img/6074873_1.jpg?shrink=330:*&_v=20181226110355,CPU 쿨러,0.0,,205,64,0,90,,19,46.4,,,28,,,,,2,,201804,
장우컴퍼니 JW-HTK11 M.2 방열판 (Silver),6600.0,https://prod.danawa.com/info/?pcode=19302410&cate=11236855,장우컴퍼니,19302410,//img.danawa.com/prod_img/500000/410/302/img/19302410_1.jpg?shrink=330:*&_v=20230417132813,M.2 SSD 쿨러,,,,0,0,,,,,76.0,24.0,,,,,,0,,202303,
MONTECH AX120 PWM ARGB (BLACK),15630.0,https://prod.danawa.com/info/?pcode=27947408&cate=11236855,MONTECH,27947408,//img.danawa.com/prod_img/500000/408/947/img/27947408_1.jpg?shrink=330:*&_v=20230901140218,시스템 쿨러,,,,0,0,120,1,59,27,,,,,,,,3,3,202309,
써멀테이크 TH360 ARGB Sync,143224.0,https://prod.danawa.com/info/?pcode=12712979&cate=11236855,써멀테이크,12712979,//img.danawa.com/prod_img/500000/979/712/img/12712979_1.jpg?shrink=330:*&_v=20230321173543,CPU 쿨러,1.0,,,7,7,120,3,,28.2,,,,3.0,393,27,400,5,6,202011,
Thermalright Assassin X 120 Refined SE ARGB,25900.0,https://prod.danawa.com/info/?pcode=15956870&cate=11236855,Thermalright,15956870,//img.danawa.com/prod_img/500000/870/956/img/15956870_1.jpg?shrink=330:*&_v=20220706092310,CPU 쿨러,0.0,0.0,,7,2,120,1,66.17,25.6,125.0,,148,,,,,3,,202112,
조이쿨 MINI BLUE-92,8210.0,https://prod.danawa.com/info/?pcode=13943513&cate=11236855,조이쿨,13943513,//img.danawa.com/prod_img/500000/513/943/img/13943513_1.jpg?shrink=330:*&_v=20210420104917,CPU 쿨러,0.0,0.0,90,1030,6,92,1,,18,96.0,,122,,,,,1,,202104,
CORSAIR iCUE H100i ELITE LCD,316090.0,https://prod.danawa.com/info/?pcode=15576914&cate=11236855,CORSAIR,15576914,//img.danawa.com/prod_img/500000/914/576/img/15576914_1.jpg?shrink=330:*&_v=20220926170928,CPU 쿨러,1.0,,,423,131,120,2,58.1,30.4,,,,2.0,277,27,380,1167,5,202111,
ARCTIC P12 PWM PST VALUE PACK 피씨디렉트,30960.0,https://prod.danawa.com/info/?pcode=14365013&cate=11236855,ARCTIC,14365013,//img.danawa.com/prod_img/500000/013/365/img/14365013_1.jpg?shrink=330:*&_v=20210914155535,시스템 쿨러,,,,0,0,120,5,56.3,24,,,,,,,,2,,201903,
NCTOP LYP-17A4009Y01,8280.0,https://prod.danawa.com/info/?pcode=17972258&cate=11236855,NCTOP,17972258,//img.danawa.com/prod_img/500000/258/972/img/17972258_1.jpg?shrink=330:*&_v=20221012101254,CPU 쿨러,0.0,2.0,95,1,0,95,1,48.47,25,95.0,,71,,,,,2,1,202210,
써멀테이크 TOUGHAIR 310,48364.0,https://prod.danawa.com/info/?pcode=14345735&cate=11236855,써멀테이크,14345735,//img.danawa.com/prod_img/500000/735/345/img/14345735_1.jpg?shrink=330:*&_v=20230321175157,CPU 쿨러,0.0,0.0,170,7,7,120,1,58.35,23.6,123.6,,159.5,,,,,0,,202106,
ARCTIC P14 PWM PST ARGB (3PACK),53790.0,https://prod.danawa.com/info/?pcode=18007565&cate=11236855,ARCTIC,18007565,//img.danawa.com/prod_img/500000/565/007/img/18007565_1.jpg?shrink=330:*&_v=20230710105200,시스템 쿨러,,,,0,0,140,3,117.06,24,,,,,,,,1027,6,202209,
조이쿨 M.2 SSD 방열판 블랙 (30mm),4330.0,https://prod.danawa.com/info/?pcode=11328675&cate=11236855,조이쿨,11328675,//img.danawa.com/prod_img/500000/675/328/img/11328675_1.jpg?shrink=330:*&_v=20221025185459,M.2 SSD 쿨러,,,,0,0,,,,,70.0,22.0,,,,,,0,,202005,
ASUS TUF Gaming TF120 ARGB BLACK (1PACK),11460.0,https://prod.danawa.com/info/?pcode=17440232&cate=11236855,ASUS,17440232,//img.danawa.com/prod_img/500000/232/440/img/17440232_1.jpg?shrink=330:*&_v=20220712125628,시스템 쿨러,,,,0,0,120,1,76,29,,,,,,,,3,,202207,
NMB 4715MS-12T-B50,19000.0,https://prod.danawa.com/info/?pcode=13495196&cate=11236855,NMB,13495196,//img.danawa.com/prod_img/500000/196/495/img/13495196_1.jpg?shrink=330:*&_v=20210303124235,시스템 쿨러,,,,0,0,,1,,,,,,,,,,0,,202103,
Thermalright Frost Commander 140 BLACK,107690.0,https://prod.danawa.com/info/?pcode=15918710&cate=11236855,Thermalright,15918710,//img.danawa.com/prod_img/500000/710/918/img/15918710_1.jpg?shrink=330:*&_v=20230609171509,CPU 쿨러,0.0,1.0,275,423,2,140,2,95.5,30.2,140.0,,160,,,,,2,,202112,
NZXT KRAKEN G12 해외구매,27010.0,https://prod.danawa.com/info/?pcode=13428419&cate=11236855,NZXT,13428419,//img.danawa.com/prod_img/500000/419/428/img/13428419_1.jpg?shrink=330:*&_v=20220708142306,VGA 쿨러,,,,0,0,92,,,,,,,,,,,0,,201705,
