name,price,link,company,product_seq,image,category,size,power_included,power_support,board_support,bay_133,bay_89,bay_64,pci_horizontal,pci_vertical,cooling_fan,led_fan,front_type,side_open,side_type,back_vent,front_vent,top_vent,bottom_vent,external_port,width,height,depth,gpu_size,cpu_cooler_size,power_size,liquid_cooler,radiator_top,radiator_front,radiator_rear,radiator_side,feature,led_color,reg_date,bookmark
NZXT H7 Elite (Matte White),279400.0,https://prod.danawa.com/info/?pcode=17135801&cate=112775,NZXT,17135801,//img.danawa.com/prod_img/500000/801/135/img/17135801_1.jpg?shrink=330:*&_v=20230405091431,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,2,7.0,,4.0,3,,,강화유리,140mm x1,140mm LED x3,,,12,230.0,505.0,480.0,400.0,185.0,240.0,3.0,360.0,360.0,140.0,,0,,202205,
3RSYS R500 (블랙),46000.0,https://prod.danawa.com/info/?pcode=14437247&cate=112775,3RSYS,14437247,//img.danawa.com/prod_img/500000/247/437/img/14437247_1.jpg?shrink=330:*&_v=20230525171622,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,,,9.0,,6.0,4,,,강화유리,120mm LED x1,120mm LED x3,120mm x2,,3,200.0,483.0,390.0,320.0,160.0,,3.0,240.0,360.0,120.0,,0,RGB,202106,
JONSBO D31 MESH SCREEN (WHITE),148980.0,https://prod.danawa.com/info/?pcode=18637934&cate=112775,JONSBO,18637934,//img.danawa.com/prod_img/500000/934/637/img/18637934_1.jpg?shrink=330:*&_v=20230125085030,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,276,,1,2,4.0,,,,메쉬,,강화유리,,,,,6,205.0,363.0,452.0,400.0,168.0,220.0,3.0,360.0,,120.0,,0,,202301,
쿨러마스터 MasterBox NR200P (BLACK),81240.0,https://prod.danawa.com/info/?pcode=12454664&cate=112775,쿨러마스터,12454664,//img.danawa.com/prod_img/500000/664/454/img/12454664_1.jpg?shrink=330:*&_v=20210727092839,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,1,2,3.0,,2.0,,,,강화유리,,,120mm x2,,0,185.0,292.0,376.0,330.0,153.0,130.0,,,,,,0,,202010,
3RSYS S100 Quiet (화이트),74000.0,https://prod.danawa.com/info/?pcode=17976170&cate=112775,3RSYS,17976170,//img.danawa.com/prod_img/500000/170/976/img/17976170_1.jpg?shrink=330:*&_v=20230525171726,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,3,9.0,,4.0,,메쉬,스윙도어,강화유리,120mm x1,140mm x3,,,6,205.0,482.0,390.0,320.0,160.0,180.0,3.0,240.0,360.0,120.0,,0,,202210,
앱코 NCORE S10M 사일런티 II (블랙),37910.0,https://prod.danawa.com/info/?pcode=14078096&cate=112775,앱코,14078096,//img.danawa.com/prod_img/500000/096/078/img/14078096_1.jpg?shrink=330:*&_v=20220531110710,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,20,,2,,4.0,,1.0,,,,,120mm x1,,,,3,210.0,390.0,360.0,285.0,165.0,185.0,1.0,,140.0,120.0,,0,,202105,
마이크로닉스 EL-1 RAPANG,33480.0,https://prod.danawa.com/info/?pcode=14774075&cate=112775,마이크로닉스,14774075,//img.danawa.com/prod_img/500000/075/774/img/14774075_1.jpg?shrink=330:*&_v=20221006140019,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,1,2,3,4.0,,1.0,,일반(솔리드),,,80mm x1,,,,3,170.0,370.0,385.0,300.0,150.0,180.0,,,,,,0,,202107,
darkFlash DK200 RGB ADVANCED 강화유리 (블랙),35800.0,https://prod.danawa.com/info/?pcode=18053684&cate=112775,darkFlash,18053684,//img.danawa.com/prod_img/500000/684/053/img/18053684_1.jpg?shrink=330:*&_v=20221104134530,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,2,5.0,,4.0,4,메쉬,,강화유리,120mm LED x1,120mm LED x3,,,3,200.0,441.0,365.0,320.0,160.0,185.0,3.0,280.0,360.0,120.0,,0,RGB,202210,
아이구주 PRAY 30 강화유리 (블랙),42500.0,https://prod.danawa.com/info/?pcode=13164492&cate=112775,아이구주,13164492,//img.danawa.com/prod_img/500000/492/164/img/13164492_1.jpg?shrink=330:*&_v=20221004082449,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,7.0,,6.0,4,메쉬,,강화유리,120mm LED x1,120mm LED x3,120mm x2,,3,225.0,458.0,400.0,350.0,175.0,,2.0,280.0,280.0,120.0,,0,RGB,202210,
앱코 SUITMASTER 520S 식스 강화유리,55000.0,https://prod.danawa.com/info/?pcode=12035060&cate=112775,앱코,12035060,//img.danawa.com/prod_img/500000/060/035/img/12035060_1.jpg?shrink=330:*&_v=20201221160904,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,2,9.0,,6.0,6,,,강화유리,140mm LED x1,140mm LED x3,140mm LED x2,,3,230.0,495.0,460.0,380.0,180.0,220.0,3.0,280.0,360.0,140.0,,0,RGB,202008,
앱코 SUITMASTER P2000 퍼포먼스 ARGB VGA SUPPORT (화이트),87000.0,https://prod.danawa.com/info/?pcode=15122126&cate=112775,앱코,15122126,//img.danawa.com/prod_img/500000/126/122/img/15122126_1.jpg?shrink=330:*&_v=20230217085229,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,4,7.0,,4.0,1,,,강화유리,120mm LED x1,140mm x3,,,6,221.0,490.0,468.0,410.0,175.0,230.0,3.0,360.0,360.0,120.0,,0,,202108,
COX RC 180T,20530.0,https://prod.danawa.com/info/?pcode=11887414&cate=112775,COX,11887414,//img.danawa.com/prod_img/500000/414/887/img/11887414_1.jpg?shrink=330:*&_v=20200724125128,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,2,2,6.0,,1.0,,,,통풍구,80mm X1,,,,3,190.0,415.0,380.0,310.0,155.0,190.0,,,,,,0,,202007,
darkFlash DS5000 MESH 강화유리 (블랙),118900.0,https://prod.danawa.com/info/?pcode=18190976&cate=112775,darkFlash,18190976,//img.danawa.com/prod_img/500000/976/190/img/18190976_1.jpg?shrink=330:*&_v=20230615162915,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,3,,7.0,,5.0,,메쉬,,강화유리,140mm x1,,,120mm x4,6,245.0,415.0,538.0,340.0,185.0,200.0,3.0,420.0,,140.0,,0,,202211,
앱코 NCORE T60 솔리드 (화이트),38500.0,https://prod.danawa.com/info/?pcode=16469870&cate=112775,앱코,16469870,//img.danawa.com/prod_img/500000/870/469/img/16469870_1.jpg?shrink=330:*&_v=20220223161424,PC케이스(M-ATX),슬림(LP),파워미포함,M-ATX(SFX),36,,2,1,4.0,,1.0,,,,,,,80mm x1,,3,110.0,305.0,425.0,250.0,80.0,125.0,,,,,,0,,202202,
아이구주 VENTI D1000 (블랙),74000.0,https://prod.danawa.com/info/?pcode=15558575&cate=112775,아이구주,15558575,//img.danawa.com/prod_img/500000/575/558/img/15558575_1.jpg?shrink=330:*&_v=20230216082154,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,3,7.0,,4.0,4,,,강화유리,140mm LED x1,140mm LED x3,,,3,230.0,493.0,465.0,390.0,183.0,240.0,3.0,360.0,360.0,120.0,,0,,202110,
Fractal Design Define 7 Compact (White),184040.0,https://prod.danawa.com/info/?pcode=12481547&cate=112775,Fractal Design,12481547,//img.danawa.com/prod_img/500000/547/481/img/12481547_1.jpg?shrink=330:*&_v=20221006124421,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,2.0,,일반(솔리드),,,120mm x1,140mm x1,,,11,210.0,474.0,427.0,360.0,169.0,200.0,3.0,240.0,360.0,120.0,,0,,202010,
"BRAVOTEC RISER KIT B4 4.0 (Black, 200mm)",66540.0,https://prod.danawa.com/info/?pcode=18781793&cate=112775,BRAVOTEC,18781793,//img.danawa.com/prod_img/500000/793/781/img/18781793_1.jpg?shrink=330:*&_v=20230504130936,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202301,
3RSYS J210 해머,35500.0,https://prod.danawa.com/info/?pcode=3969924&cate=112775,3RSYS,3969924,//img.danawa.com/prod_img/500000/924/969/img/3969924_1.jpg?shrink=330:*&_v=20230525171622,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,3,2,7.0,,3.0,,,,아크릴,120mm,120mm 화이트 LED x2,,,3,195.0,455.0,435.0,350.0,157.0,180.0,,,,,,0,,201604,
마이크로닉스 MANIC GM4-윙,91290.0,https://prod.danawa.com/info/?pcode=20461073&cate=112775,마이크로닉스,20461073,//img.danawa.com/prod_img/500000/073/461/img/20461073_1.jpg?shrink=330:*&_v=20230608102115,PC케이스(ATX),미들타워,,,23,,2,2,,,4.0,4,강화유리,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,3,225.0,490.0,465.0,400.0,175.0,190.0,,360.0,360.0,,,0,,202306,
"Antec PCI-E 4.0 라이저 케이블 KIT (White, 200mm)",69490.0,https://prod.danawa.com/info/?pcode=20095187&cate=112775,Antec,20095187,//img.danawa.com/prod_img/500000/187/095/img/20095187_1.jpg?shrink=330:*&_v=20230510082131,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202305,
Antec NX200M MESH 강화유리 (WHITE),40500.0,https://prod.danawa.com/info/?pcode=19975976&cate=112775,Antec,19975976,//img.danawa.com/prod_img/500000/976/975/img/19975976_1.jpg?shrink=330:*&_v=20230428140815,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,20,,2,1,4.0,,1.0,,메쉬,스윙도어,강화유리,120mm x1,,,,3,200.0,390.0,351.0,290.0,155.0,150.0,2.0,,240.0,120.0,,0,,202304,
잘만 M4 (Black),42790.0,https://prod.danawa.com/info/?pcode=27698015&cate=112775,잘만,27698015,//img.danawa.com/prod_img/500000/015/698/img/27698015_1.jpg?shrink=330:*&_v=20230822165319,PC케이스(M-ATX),미니타워,파워미포함,,36,,2,2,4.0,,4.0,4,메쉬,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,3,208.0,425.0,385.0,320.0,157.0,150.0,2.0,240.0,240.0,120.0,,0,RGB,202308,
DAVEN 크리스탈 3.0 풀 아크릴,28380.0,https://prod.danawa.com/info/?pcode=5814117&cate=112775,DAVEN,5814117,//img.danawa.com/prod_img/500000/117/814/img/5814117_1.jpg?shrink=330:*&_v=20210317153440,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,3,2,7.0,,3.0,,,,아크릴,80mm,120mm 화이트 LED x2,,,3,188.0,412.0,395.0,280.0,140.0,190.0,,,,,,0,,201801,
마이크로닉스 PCIE 4.0 라이저 케이블 (200mm),48010.0,https://prod.danawa.com/info/?pcode=18963641&cate=112775,마이크로닉스,18963641,//img.danawa.com/prod_img/500000/641/963/img/18963641_1.jpg?shrink=330:*&_v=20230208110459,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202302,
1stPlayer Mi6 MUSIC BAR (WHITE),82000.0,https://prod.danawa.com/info/?pcode=19107068&cate=112775,1stPlayer,19107068,//img.danawa.com/prod_img/500000/068/107/img/19107068_1.jpg?shrink=330:*&_v=20230222135559,PC케이스(M-ATX),미니타워,,,36,,1,1,4.0,,,,메쉬,,강화유리,,,,,6,205.0,352.0,440.0,410.0,165.0,180.0,3.0,360.0,,,,0,ARGB,202302,
Fractal Design Ridge (White),242190.0,https://prod.danawa.com/info/?pcode=18294494&cate=112775,Fractal Design,18294494,//img.danawa.com/prod_img/500000/494/294/img/18294494_1.jpg?shrink=330:*&_v=20230116160054,미니ITX,미니ITX(리틀밸리),파워미포함,"M-ATX(SFX, SFX-L)",0,,,4,3.0,,2.0,,일반(솔리드),,통풍구,,,,,0,110.0,395.4,374.0,335.0,70.0,130.0,,,,,280.0,0,,202211,
darkFlash DLH21 (화이트),96030.0,https://prod.danawa.com/info/?pcode=12985625&cate=112775,darkFlash,12985625,//img.danawa.com/prod_img/500000/625/985/img/12985625_1.jpg?shrink=330:*&_v=20221005105842,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,,2,2.0,,1.0,,메쉬,,,,,92mm,,0,175.0,412.0,238.0,320.0,134.0,125.0,,,240.0,,,0,RGB,202012,
BRAVOTEC 트레저 X9 920T 타이탄 글래스 (블랙),76530.0,https://prod.danawa.com/info/?pcode=6749986&cate=112775,BRAVOTEC,6749986,//img.danawa.com/prod_img/500000/986/749/img/6749986_1.jpg?shrink=330:*&_v=20220517131606,PC케이스(ATX),미들타워,파워미포함,,38,,2,2,8.0,,3.0,3,,,강화유리,,,,120mm LED x3,17,261.0,450.0,417.0,384.0,142.0,258.0,3.0,360.0,,,,0,RGB,201811,
darkFlash DNM600 MAX MESH RGB (화이트),60800.0,https://prod.danawa.com/info/?pcode=18922919&cate=112775,darkFlash,18922919,//img.danawa.com/prod_img/500000/919/922/img/18922919_1.jpg?shrink=330:*&_v=20230321094149,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,2,5.0,,3.0,3,메쉬,스윙도어,강화유리,120mm LED x1,140mm LED x2,,,7,210.0,451.0,462.0,405.0,165.0,410.0,3.0,360.0,360.0,120.0,240.0,0,RGB,202302,
마이크로닉스 GM3-문,74407.0,https://prod.danawa.com/info/?pcode=16710428&cate=112775,마이크로닉스,16710428,//img.danawa.com/prod_img/500000/428/710/img/16710428_1.jpg?shrink=330:*&_v=20230217085725,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,9.0,,4.0,4,메쉬,스윙도어,강화유리,140mm LED x1,140mm LED x3,,,3,225.0,485.0,392.0,340.0,175.0,160.0,3.0,280.0,360.0,120.0,,0,화이트,202203,
앱코 NCORE 타비,19000.0,https://prod.danawa.com/info/?pcode=9677280&cate=112775,앱코,9677280,//img.danawa.com/prod_img/500000/280/677/img/9677280_1.jpg?shrink=330:*&_v=20200416154143,PC케이스(M-ATX),미니타워,파워미포함,,36,,2,1,4.0,,1.0,,,,,80mm x1,,,,3,182.0,354.0,332.0,273.0,156.0,200.0,,,,,,0,,201911,
JONSBO N2 For NAS (White),167980.0,https://prod.danawa.com/info/?pcode=18933686&cate=112775,JONSBO,18933686,//img.danawa.com/prod_img/500000/686/933/img/18933686_1.jpg?shrink=330:*&_v=20230220090003,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,5,1,1.0,,1.0,,,,강철,120mm x1,,,,0,222.5,224.0,222.5,197.0,65.0,150.0,,,,,,0,,202302,
Antec CANNON,649000.0,https://prod.danawa.com/info/?pcode=17382209&cate=112775,Antec,17382209,//img.danawa.com/prod_img/500000/209/382/img/17382209_1.jpg?shrink=330:*&_v=20220704111849,,빅타워,,표준-ATX,39,,1,2,,,,,,,강화유리,,,,,6,261.0,481.0,604.0,385.0,85.0,270.0,,,360.0,,360.0,0,,202207,
앱코 V20 베놈도어 (블랙),46000.0,https://prod.danawa.com/info/?pcode=16265933&cate=112775,앱코,16265933,//img.danawa.com/prod_img/500000/933/265/img/16265933_1.jpg?shrink=330:*&_v=20221005104202,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,6.0,6,메쉬,스윙도어,강화유리,120mm LED x1,120mm LED x3,120mm LED x2,,3,200.0,455.0,370.0,315.0,163.0,180.0,2.0,,240.0,,,0,RGB,202201,
3RSYS R480 (BLACK),44000.0,https://prod.danawa.com/info/?pcode=11315496&cate=112775,3RSYS,11315496,//img.danawa.com/prod_img/500000/496/315/img/11315496_1.jpg?shrink=330:*&_v=20230525171726,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,3,4.0,,2.0,2,,,강화유리,140mm LED x1,200mm LED x1,,,3,230.0,390.5,390.0,315.0,185.0,,,,,,,0,RGB,202005,
앱코 NCORE H10 허리케인 VGA Support (화이트),43500.0,https://prod.danawa.com/info/?pcode=15362603&cate=112775,앱코,15362603,//img.danawa.com/prod_img/500000/603/362/img/15362603_1.jpg?shrink=330:*&_v=20220328093130,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,1,7.0,,4.0,,,,,120mm x1,120mm x3,,,3,200.0,480.0,340.0,295.0,165.0,180.0,3.0,240.0,360.0,120.0,,0,,202108,
리안리 LAN3-1X Dust Filter Kit (Black),14370.0,https://prod.danawa.com/info/?pcode=19176308&cate=112775,리안리,19176308,//img.danawa.com/prod_img/500000/308/176/img/19176308_1.jpg?shrink=330:*&_v=20230228161823,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202302,
마이크로닉스 BOHEMIAN GUSTO,37204.0,https://prod.danawa.com/info/?pcode=6456172&cate=112775,마이크로닉스,6456172,//img.danawa.com/prod_img/500000/172/456/img/6456172_1.jpg?shrink=330:*&_v=20190131120654,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,1,1,3,4.0,,1.0,,,,통풍구,92mm x1,,,,3,172.0,355.0,360.0,315.0,136.0,,,,,,,0,,201809,
MONTECH AIR 1000 LITE 강화유리 (Black),68210.0,https://prod.danawa.com/info/?pcode=27813293&cate=112775,MONTECH,27813293,//img.danawa.com/prod_img/500000/293/813/img/27813293_1.jpg?shrink=330:*&_v=20230828153909,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,3.0,,메쉬,스윙도어,강화유리,120mm x1,140mm x2,,,3,220.0,495.0,416.0,340.0,170.0,180.0,3.0,280.0,360.0,120.0,,0,,202308,
be quiet Silent Base 802 WINDOW (블랙),261680.0,https://prod.danawa.com/info/?pcode=14644838&cate=112775,be quiet,14644838,//img.danawa.com/prod_img/500000/838/644/img/14644838_1.jpg?shrink=330:*&_v=20220419114327,,미들타워,,,39,,7,,9.0,,3.0,,,,강화유리,140mm x1,140mm x2,,,10,281.0,507.0,539.0,287.0,185.0,288.0,3.0,360.0,420.0,140.0,,0,,202107,
Phanteks NV7 (BK),320990.0,https://prod.danawa.com/info/?pcode=20050019&cate=112775,Phanteks,20050019,//img.danawa.com/prod_img/500000/019/050/img/20050019_1.jpg?shrink=330:*&_v=20230518083713,PC케이스(ATX),빅타워,,,103,,2,2,8.0,,,,강화유리,,,,,,,6,253.0,586.0,532.0,450.0,185.0,255.0,,360.0,360.0,240.0,,0,,202305,
1stPlayer T3 (BLACK),55000.0,https://prod.danawa.com/info/?pcode=19105568&cate=112775,1stPlayer,19105568,//img.danawa.com/prod_img/500000/568/105/img/19105568_1.jpg?shrink=330:*&_v=20230222130359,PC케이스(M-ATX),미니타워,,,36,,2,2,4.0,,4.0,4,메쉬,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,423.0,365.0,305.0,165.0,160.0,3.0,240.0,360.0,,,0,ARGB,202302,
darkFlash DLX4000 GLASS (블랙),110930.0,https://prod.danawa.com/info/?pcode=20504855&cate=112775,darkFlash,20504855,//img.danawa.com/prod_img/500000/855/504/img/20504855_1.jpg?shrink=330:*&_v=20230612140538,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,,,7.0,,1.0,,강화유리,,강화유리,120mm x1,,,,10,248.0,456.0,473.0,425.0,185.0,280.0,,360.0,,120.0,360.0,0,,202306,
리안리 LANCOOL III (Black),191030.0,https://prod.danawa.com/info/?pcode=17661059&cate=112775,리안리,17661059,//img.danawa.com/prod_img/500000/059/661/img/17661059_1.jpg?shrink=330:*&_v=20220816140421,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,4,8,8.0,,4.0,,,스윙도어,강화유리,140mm x1,140mm x3,,,6,238.0,523.0,526.0,435.0,187.0,220.0,3.0,420.0,420.0,,,0,,202208,
잘만 i3 NEO TG (Black),59900.0,https://prod.danawa.com/info/?pcode=20229998&cate=112775,잘만,20229998,//img.danawa.com/prod_img/500000/998/229/img/20229998_1.jpg?shrink=330:*&_v=20230518155647,PC케이스(ATX),미들타워,,,38,,3,2,7.0,,4.0,4,강화유리,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,3,219.0,484.0,415.0,355.0,162.0,210.0,,240.0,360.0,120.0,,0,,202305,
DEEPCOOL CH370 (Black),82390.0,https://prod.danawa.com/info/?pcode=18578447&cate=112775,DEEPCOOL,18578447,//img.danawa.com/prod_img/500000/447/578/img/18578447_1.jpg?shrink=330:*&_v=20230102160617,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,2,4.0,,1.0,,,,강화유리,120mm x1,,,,2,215.0,431.0,414.0,375.0,165.0,160.0,3.0,280.0,360.0,120.0,,0,,202212,
쿨러마스터 HAF 700 EVO (블랙),631990.0,https://prod.danawa.com/info/?pcode=16802672&cate=112775,쿨러마스터,16802672,//img.danawa.com/prod_img/500000/672/802/img/16802672_1.jpg?shrink=330:*&_v=20220510160154,PC케이스(ATX),빅타워,파워미포함,표준-ATX,103,,,,8.0,,5.0,3,,,강화유리,120mm LED x2,200mm x2,,120mm LED x1,10,291.0,626.0,666.0,490.0,166.0,200.0,3.0,420.0,420.0,240.0,480.0,0,ARGB,202204,
JONSBO T8 PLUS (BLACK),131120.0,https://prod.danawa.com/info/?pcode=16329788&cate=112775,JONSBO,16329788,//img.danawa.com/prod_img/500000/788/329/img/16329788_1.jpg?shrink=330:*&_v=20220308102316,미니ITX,미니ITX(리틀밸리),파워미포함,표준-ATX,0,,,4,3.0,,1.0,,,,,,,140mm x1,,0,163.0,272.0,282.0,270.0,135.0,140.0,,,,,,0,,202202,
CORSAIR OBSIDIAN 1000D,808440.0,https://prod.danawa.com/info/?pcode=6129515&cate=112775,CORSAIR,6129515,//img.danawa.com/prod_img/500000/515/129/img/6129515_1.jpg?shrink=330:*&_v=20190328123043,PC케이스(ATX),빅타워,파워미포함,"표준-ATX, SFX-L",39,,5,6,10.0,,,,,,강화유리,,,,,10,307.0,697.0,693.0,400.0,180.0,225.0,3.0,420.0,480.0,240.0,,0,,201805,
앱코 SUITMASTER U1000 ONE ARGB (화이트),119700.0,https://prod.danawa.com/info/?pcode=18412487&cate=112775,앱코,18412487,//img.danawa.com/prod_img/500000/487/412/img/18412487_1.jpg?shrink=330:*&_v=20221205130526,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,4,4,4.0,,2.0,2,메쉬,스윙도어,강화유리,120mm LED x1,200mm LED x1,,,6,282.0,325.0,390.0,320.0,165.0,320.0,2.0,240.0,,,,0,ARGB,202212,
NZXT H1 V2 (Matte Black),586930.0,https://prod.danawa.com/info/?pcode=16352852&cate=112775,NZXT,16352852,//img.danawa.com/prod_img/500000/852/352/img/16352852_1.jpg?shrink=330:*&_v=20220308093308,미니ITX,미니ITX(리틀밸리),750W,M-ATX(SFX),0,,,2,2.0,,1.0,,,,,92mm x1,,,,0,196.0,405.0,196.0,324.0,,,,140.0,,,,0,,202202,
잘만 T8,29240.0,https://prod.danawa.com/info/?pcode=13392233&cate=112775,잘만,13392233,//img.danawa.com/prod_img/500000/233/392/img/13392233_1.jpg?shrink=330:*&_v=20210217171541,PC케이스(ATX),미들타워,파워미포함,,38,1,2,4,7.0,,1.0,,,,통풍구,120mm x1,,,,3,200.0,423.0,394.5,295.0,,140.0,,,240.0,120.0,,0,RGB,202102,
"Antec PCI-E 4.0 라이저 케이블 (White, 300mm)",55550.0,https://prod.danawa.com/info/?pcode=20095157&cate=112775,Antec,20095157,//img.danawa.com/prod_img/500000/157/095/img/20095157_1.jpg?shrink=330:*&_v=20230510082339,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202305,
Fractal Design North TG Clear Tint (Chalk White),221810.0,https://prod.danawa.com/info/?pcode=18448790&cate=112775,Fractal Design,18448790,//img.danawa.com/prod_img/500000/790/448/img/18448790_1.jpg?shrink=330:*&_v=20221215170014,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,2.0,,,,강화유리,,140mm x2,,,10,215.0,469.0,447.0,355.0,170.0,255.0,3.0,240.0,,360.0,,0,,202212,
Fractal Design Define 7 Mini (Black),192990.0,https://prod.danawa.com/info/?pcode=17641085&cate=112775,Fractal Design,17641085,//img.danawa.com/prod_img/500000/085/641/img/17641085_1.jpg?shrink=330:*&_v=20221006124353,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,292,,2,2,4.0,,2.0,,일반(솔리드),버튼,강철,120mm x1,140mm x1,,,11,205.0,406.0,399.0,331.0,167.0,200.0,2.0,240.0,280.0,120.0,,0,,202208,
JONSBO D41 MESH SCREEN (BLACK),148980.0,https://prod.danawa.com/info/?pcode=18638102&cate=112775,JONSBO,18638102,//img.danawa.com/prod_img/500000/102/638/img/18638102_1.jpg?shrink=330:*&_v=20230125085106,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,,2,2,7.0,,,,메쉬,,강화유리,,,,,6,205.0,407.0,452.0,400.0,168.0,220.0,3.0,360.0,,120.0,,0,,202301,
리안리 Q58 with PCIe4.0 (화이트),222400.0,https://prod.danawa.com/info/?pcode=15272009&cate=112775,리안리,15272009,//img.danawa.com/prod_img/500000/009/272/img/15272009_1.jpg?shrink=330:*&_v=20220426160751,미니ITX,미니ITX(리틀밸리),파워미포함,표준-ATX,0,,1,3,3.0,,,,,,강화유리,,,,,0,170.0,250.0,342.0,320.0,67.0,160.0,,280.0,,,,0,,202109,
마이크로닉스 GH4-LETO (스페이스 그레이),64220.0,https://prod.danawa.com/info/?pcode=15808388&cate=112775,마이크로닉스,15808388,//img.danawa.com/prod_img/500000/388/808/img/15808388_1.jpg?shrink=330:*&_v=20211129170553,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,2,7.0,,4.0,,일반(솔리드),스윙도어,강화유리,120mm x1,120mm x3,,,3,216.0,495.0,400.0,350.0,165.0,190.0,3.0,280.0,360.0,120.0,,0,,202111,
